Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
295.15,302.15,304.15,2.25,3713
295.4,302.4,304.4,2.25,3714
295.4,302.65,304.15,2.25,3715
295.4,301.9,303.9,2.25,3716
295.65,302.4,304.4,2.25,3717
295.65,302.4,304.4,2.25,3718
295.65,302.15,304.4,2.25,3719
295.4,302.4,303.9,2.25,3720
295.15,302.65,303.9,2.25,3721
295.65,302.4,303.9,2.25,3722
295.4,301.65,304.4,2.25,3723
295.15,302.65,304.15,2.25,3724
296.15,302.15,303.9,2.25,3725
295.15,302.4,304.15,2.25,3726
295.15,302.65,304.15,2.25,3727
295.65,302.15,303.9,2.25,3728
295.65,302.4,304.4,2.25,3729
294.65,302.9,304.15,2.25,3730
295.15,302.65,304.15,2.25,3731
295.4,302.15,304.15,2.25,3732
295.65,302.9,304.15,2.25,3733
295.4,302.65,304.4,2.25,3734
295.15,302.4,304.65,2.25,3735
295.4,302.65,304.4,2.25,3736
295.65,302.4,304.15,2.25,3737
294.9,302.4,304.15,2.25,3738
295.65,302.65,304.15,2.25,3739
295.9,302.15,304.4,2.25,3740
296.4,302.4,304.4,2.25,3741
296.15,302.15,304.65,2.25,3742
295.9,302.65,304.15,2.25,3743
296.15,303.15,304.4,2.25,3744
296.4,302.65,304.65,2.25,3745
296.4,302.15,304.4,2.25,3746
296.15,302.4,304.65,2.25,3747
296.4,301.9,304.65,2.25,3748
296.65,302.65,304.4,2.25,3749
296.9,302.65,304.4,2.25,3750
296.65,302.65,304.65,2.25,3751
296.65,302.9,304.4,2.25,3752
296.4,302.9,304.15,2.25,3753
296.9,302.9,304.4,2.25,3754
296.9,302.4,304.4,2.25,3755
296.65,302.4,304.15,2.25,3756
296.65,302.15,304.15,2.25,3757
296.4,302.9,304.4,2.25,3758
296.15,302.15,304.15,2.25,3759
296.65,302.65,304.15,2.25,3760
295.9,302.65,304.4,2.25,3761
295.65,302.4,304.4,2.25,3762
295.9,302.65,304.15,2.25,3763
295.15,302.65,304.15,2.25,3764
295.65,302.65,303.65,2.25,3765
295.15,302.15,303.9,2.25,3766
295.4,302.4,303.9,2.25,3767
294.9,301.65,304.15,2.25,3768
295.15,302.4,304.15,2.25,3769
295.4,302.15,303.65,2.25,3770
295.15,302.4,303.9,2.25,3771
295.4,302.15,303.9,2.25,3772
295.65,302.65,304.15,2.25,3773
295.65,302.4,304.4,2.25,3774
295.15,302.65,303.9,2.25,3775
296.15,302.65,303.9,2.25,3776
294.9,302.15,303.9,2.25,3777
295.9,302.4,303.65,2.25,3778
296.4,302.65,304.4,2.25,3779
296.4,302.65,304.15,2.25,3780
295.65,302.65,303.9,2.25,3781
295.4,302.65,304.15,2.25,3782
295.65,302.65,303.65,2.25,3783
295.9,302.65,304.15,2.25,3784
295.65,302.65,304.15,2.25,3785
295.65,302.15,303.9,2.25,3786
295.15,302.4,303.4,2.25,3787
295.65,302.15,303.65,2.25,3788
295.4,302.4,304.15,2.25,3789
295.65,302.9,304.4,2.25,3790
295.65,302.15,303.9,2.25,3791
295.4,302.4,304.15,2.25,3792
295.4,301.9,304.15,2.25,3793
295.4,302.4,304.15,2.25,3794
295.4,302.4,303.9,2.25,3795
295.4,301.9,303.4,2.25,3796
295.9,302.15,304.15,2.25,3797
295.9,301.9,304.15,2.25,3798
295.65,302.4,303.9,2.25,3799
295.65,302.15,303.65,2.25,3800
295.65,302.15,303.9,2.25,3801
295.65,302.65,303.9,2.25,3802
295.4,302.4,304.15,2.25,3803
295.65,302.4,304.15,2.25,3804
295.4,302.65,303.65,2.25,3805
295.65,302.4,303.9,2.25,3806
295.4,302.4,303.9,2.25,3807
295.9,302.15,304.15,2.25,3808
295.65,302.15,303.65,2.25,3809
295.9,302.65,304.15,2.25,3810
295.15,302.4,303.65,2.25,3811
295.4,301.9,303.65,2.25,3812
294.9,301.9,303.65,2.25,3813
294.9,302.4,303.65,2.25,3814
295.9,302.4,303.65,2.25,3815
295.65,302.4,303.9,2.25,3816
295.9,302.4,303.9,2.25,3817
295.4,302.4,304.15,2.25,3818
295.65,302.4,303.9,2.25,3819
295.15,302.4,303.65,2.25,3820
295.65,302.15,303.65,2.25,3821
295.65,302.4,303.4,2.25,3822
295.65,302.15,303.9,2.25,3823
295.4,302.4,303.9,2.25,3824
295.15,301.9,303.9,2.25,3825
295.4,302.4,303.65,2.25,3826
295.15,302.15,303.9,2.25,3827
295.9,301.9,303.9,2.25,3828
295.9,302.4,304.15,2.25,3829
294.65,302.15,303.4,2.25,3830
294.9,302.4,303.4,2.25,3831
295.15,302.65,303.4,2.25,3832
295.15,302.4,303.15,2.25,3833
295.9,302.4,303.9,2.25,3834
295.4,301.9,303.9,2.25,3835
295.4,302.4,303.9,2.25,3836
295.4,302.15,303.9,2.25,3837
295.15,301.9,304.15,2.25,3838
296.15,302.65,303.65,2.25,3839
295.9,301.65,304.15,2.25,3840
295.65,302.15,303.9,2.25,3841
295.65,302.15,303.65,2.25,3842
295.9,302.4,304.15,2.25,3843
295.15,302.15,303.4,2.25,3844
295.15,302.65,303.4,2.25,3845
295.4,302.4,303.65,2.25,3846
295.15,302.4,303.9,2.25,3847
295.65,302.65,304.15,2.25,3848
295.4,302.15,303.4,2.25,3849
295.15,301.65,303.9,2.25,3850
295.4,302.15,303.9,2.25,3851
294.9,302.65,303.9,2.25,3852
295.15,302.15,303.65,2.25,3853
295.4,302.4,303.4,2.25,3854
295.4,301.9,303.4,2.25,3855
295.4,302.4,303.15,2.25,3856
294.9,302.15,303.65,2.25,3857
295.4,302.4,303.9,2.25,3858
295.65,302.15,303.9,2.25,3859
295.4,302.15,303.65,2.25,3860
295.9,301.65,303.65,2.25,3861
295.15,302.4,303.4,2.25,3862
295.4,302.4,303.65,2.25,3863
