Temperature 1 (K),Temperature 2 (K),Temperature 3 (K),Uncertainty (K),Time (s)
330.4,331.15,335.15,2.25,173.75
330.15,331.15,334.9,2.25,174.0
330.65,331.4,334.9,2.25,174.25
330.15,331.4,334.65,2.25,174.5
329.9,331.15,334.9,2.25,174.75
329.65,331.15,334.9,2.25,175.0
330.15,330.65,334.65,2.25,175.25
330.4,330.65,334.9,2.25,175.5
330.4,331.15,334.9,2.25,175.75
330.65,330.9,334.9,2.25,176.0
330.15,331.15,334.9,2.25,176.25
330.15,330.9,334.9,2.25,176.5
330.15,330.9,334.9,2.25,176.75
330.15,331.15,334.9,2.25,177.0
329.65,331.15,334.4,2.25,177.25
330.15,330.9,334.9,2.25,177.5
330.15,331.15,334.9,2.25,177.75
330.4,330.9,334.9,2.25,178.0
330.4,331.15,334.9,2.25,178.25
330.4,331.15,334.9,2.25,178.5
330.4,330.65,334.65,2.25,178.75
330.65,330.9,335.15,2.25,179.0
330.65,330.9,335.15,2.25,179.25
330.15,330.4,334.4,2.25,179.5
329.9,331.4,334.4,2.25,179.75
330.4,331.15,334.65,2.25,180.0
330.4,330.65,334.4,2.25,180.25
330.65,330.4,334.9,2.25,180.5
330.15,330.9,334.4,2.25,180.75
330.4,330.9,334.9,2.25,181.0
330.15,331.15,334.9,2.25,181.25
330.4,331.15,334.15,2.25,181.5
330.15,330.9,334.4,2.25,181.75
330.15,331.15,335.15,2.25,182.0
330.4,330.65,334.4,2.25,182.25
330.15,331.15,334.65,2.25,182.5
330.4,331.15,334.65,2.25,182.75
330.15,330.9,334.65,2.25,183.0
330.4,330.9,334.65,2.25,183.25
330.15,330.65,334.65,2.25,183.5
329.65,330.65,334.65,2.25,183.75
330.4,331.15,334.4,2.25,184.0
330.4,330.65,334.65,2.25,184.25
329.9,330.65,335.15,2.25,184.5
329.65,330.65,335.15,2.25,184.75
330.4,331.15,335.65,2.25,185.0
330.4,330.9,335.4,2.25,185.25
330.9,331.15,335.4,2.25,185.5
330.4,331.4,335.15,2.25,185.75
330.65,331.4,335.4,2.25,186.0
330.65,331.15,335.4,2.25,186.25
330.4,330.4,335.15,2.25,186.5
330.65,330.65,335.4,2.25,186.75
330.4,330.9,335.4,2.25,187.0
330.65,331.15,335.4,2.25,187.25
329.9,330.9,335.15,2.25,187.5
330.65,330.9,335.4,2.25,187.75
330.4,331.15,334.9,2.25,188.0
330.65,330.9,335.15,2.25,188.25
330.15,331.15,334.65,2.25,188.5
330.15,330.65,335.15,2.25,188.75
330.4,330.9,335.4,2.25,189.0
330.4,330.65,335.4,2.25,189.25
330.65,331.15,334.9,2.25,189.5
330.15,330.4,335.15,2.25,189.75
330.4,330.65,335.15,2.25,190.0
330.65,330.4,335.4,2.25,190.25
330.4,330.65,335.4,2.25,190.5
330.65,331.15,334.9,2.25,190.75
330.4,330.65,335.4,2.25,191.0
330.65,330.9,334.65,2.25,191.25
330.4,330.9,335.15,2.25,191.5
330.65,330.9,334.9,2.25,191.75
330.65,330.9,335.15,2.25,192.0
330.15,330.9,334.9,2.25,192.25
330.15,330.9,335.4,2.25,192.5
330.4,330.65,335.15,2.25,192.75
330.4,330.9,335.4,2.25,193.0
330.4,330.9,334.65,2.25,193.25
330.4,331.15,335.4,2.25,193.5
330.15,330.9,335.15,2.25,193.75
330.4,330.9,335.15,2.25,194.0
330.15,330.65,335.15,2.25,194.25
330.65,330.9,335.15,2.25,194.5
330.4,330.4,335.15,2.25,194.75
330.4,330.4,334.4,2.25,195.0
330.15,330.4,334.9,2.25,195.25
330.15,330.9,335.4,2.25,195.5
330.15,330.65,334.9,2.25,195.75
330.15,330.65,334.9,2.25,196.0
330.15,330.4,335.15,2.25,196.25
329.9,330.9,335.15,2.25,196.5
330.65,330.4,335.15,2.25,196.75
330.65,330.65,335.15,2.25,197.0
330.15,330.4,335.15,2.25,197.25
330.4,330.65,334.65,2.25,197.5
329.9,330.9,335.4,2.25,197.75
330.15,330.9,335.15,2.25,198.0
330.65,330.65,335.15,2.25,198.25
330.4,330.65,335.15,2.25,198.5
330.65,330.15,335.15,2.25,198.75
329.9,330.9,335.15,2.25,199.0
329.9,330.9,335.15,2.25,199.25
329.65,330.65,334.9,2.25,199.5
330.15,330.65,335.15,2.25,199.75
330.15,330.15,335.15,2.25,200.0
329.9,330.15,334.9,2.25,200.25
330.15,330.9,334.65,2.25,200.5
330.4,330.9,335.4,2.25,200.75
330.4,330.65,335.15,2.25,201.0
330.15,330.4,335.15,2.25,201.25
330.15,330.65,334.65,2.25,201.5
330.15,330.65,335.15,2.25,201.75
330.15,330.15,335.15,2.25,202.0
329.9,329.65,335.15,2.25,202.25
330.4,330.65,335.15,2.25,202.5
330.4,330.65,334.65,2.25,202.75
330.15,330.15,334.9,2.25,203.0
330.4,330.4,334.9,2.25,203.25
330.4,330.4,334.65,2.25,203.5
330.65,330.65,334.65,2.25,203.75
330.4,330.4,334.9,2.25,204.0
330.15,330.9,335.15,2.25,204.25
329.9,330.65,334.65,2.25,204.5
329.9,330.65,334.9,2.25,204.75
330.4,330.65,334.65,2.25,205.0
330.15,330.15,335.15,2.25,205.25
329.9,330.65,335.15,2.25,205.5
329.9,330.65,335.15,2.25,205.75
330.15,330.65,334.65,2.25,206.0
329.9,330.4,335.15,2.25,206.25
329.9,330.15,335.15,2.25,206.5
329.9,330.4,335.15,2.25,206.75
330.4,330.4,335.15,2.25,207.0
330.4,330.65,335.15,2.25,207.25
329.9,330.65,335.15,2.25,207.5
329.4,330.4,335.15,2.25,207.75
330.4,330.4,334.9,2.25,208.0
329.9,330.65,335.15,2.25,208.25
330.65,330.15,335.15,2.25,208.5
330.4,330.15,334.65,2.25,208.75
330.15,330.65,334.9,2.25,209.0
329.9,330.4,335.15,2.25,209.25
330.65,329.9,334.65,2.25,209.5
330.15,330.4,334.9,2.25,209.75
330.15,330.4,335.15,2.25,210.0
329.65,330.4,334.65,2.25,210.25
330.15,330.15,334.9,2.25,210.5
330.15,330.65,335.15,2.25,210.75
329.9,330.15,335.15,2.25,211.0
330.4,330.15,334.65,2.25,211.25
330.15,329.4,335.15,2.25,211.5
329.9,329.9,334.9,2.25,211.75
330.15,330.4,335.15,2.25,212.0
329.9,330.4,334.65,2.25,212.25
329.65,329.9,335.15,2.25,212.5
330.15,329.9,334.9,2.25,212.75
329.9,330.4,334.65,2.25,213.0
329.15,330.4,334.9,2.25,213.25
330.4,330.4,334.9,2.25,213.5
330.4,330.15,335.15,2.25,213.75
330.15,330.4,334.65,2.25,214.0
330.15,329.9,335.15,2.25,214.25
330.15,330.4,334.9,2.25,214.5
329.9,330.15,334.65,2.25,214.75
330.15,329.9,334.9,2.25,215.0
329.65,329.9,334.9,2.25,215.25
330.15,330.4,334.9,2.25,215.5
330.4,330.15,334.9,2.25,215.75
330.4,330.15,334.65,2.25,216.0
330.15,330.15,334.9,2.25,216.25
330.4,330.65,334.65,2.25,216.5
330.15,330.4,334.9,2.25,216.75
330.15,330.15,334.9,2.25,217.0
329.9,330.4,334.9,2.25,217.25
329.9,330.4,334.9,2.25,217.5
330.15,330.4,335.15,2.25,217.75
329.9,330.4,335.15,2.25,218.0
329.9,329.9,334.65,2.25,218.25
329.9,330.15,334.65,2.25,218.5
330.15,329.4,334.9,2.25,218.75
330.15,329.9,334.65,2.25,219.0
330.15,330.15,334.65,2.25,219.25
330.15,329.9,334.9,2.25,219.5
329.9,329.9,334.65,2.25,219.75
329.9,329.65,334.9,2.25,220.0
330.15,329.9,334.65,2.25,220.25
329.9,330.15,334.9,2.25,220.5
329.65,330.15,334.4,2.25,220.75
329.9,329.9,334.65,2.25,221.0
329.65,329.9,334.9,2.25,221.25
329.9,330.15,334.9,2.25,221.5
330.15,330.15,334.4,2.25,221.75
330.15,329.9,334.9,2.25,222.0
329.9,329.9,334.65,2.25,222.25
330.15,329.9,334.65,2.25,222.5
329.9,329.9,334.9,2.25,222.75
329.9,329.9,335.15,2.25,223.0
329.65,330.15,334.9,2.25,223.25
330.15,330.15,334.65,2.25,223.5
329.65,329.9,334.9,2.25,223.75
329.4,329.65,334.65,2.25,224.0
329.9,329.9,334.9,2.25,224.25
329.9,329.65,334.9,2.25,224.5
330.15,329.9,335.15,2.25,224.75
329.9,329.9,334.9,2.25,225.0
329.65,329.65,334.9,2.25,225.25
329.65,329.4,333.65,2.25,225.5
329.15,329.65,334.15,2.25,225.75
329.65,329.9,334.15,2.25,226.0
328.9,329.4,334.15,2.25,226.25
329.65,329.65,333.9,2.25,226.5
329.65,329.9,334.15,2.25,226.75
329.65,329.9,334.15,2.25,227.0
329.65,329.65,333.9,2.25,227.25
329.65,329.65,334.15,2.25,227.5
329.4,329.9,333.9,2.25,227.75
329.15,329.4,334.15,2.25,228.0
329.65,329.9,334.15,2.25,228.25
329.4,329.4,333.9,2.25,228.5
329.65,329.65,333.15,2.25,228.75
329.4,329.65,333.9,2.25,229.0
329.4,329.9,333.65,2.25,229.25
329.65,329.9,333.9,2.25,229.5
329.65,329.65,333.9,2.25,229.75
329.15,329.65,333.4,2.25,230.0
329.65,329.65,333.65,2.25,230.25
329.65,328.9,334.15,2.25,230.5
329.65,329.4,333.9,2.25,230.75
329.65,329.15,333.65,2.25,231.0
329.15,328.9,333.9,2.25,231.25
329.65,329.4,333.65,2.25,231.5
329.65,329.65,333.9,2.25,231.75
329.4,329.65,333.9,2.25,232.0
329.4,329.65,333.4,2.25,232.25
329.4,329.4,333.9,2.25,232.5
329.65,329.65,333.15,2.25,232.75
329.4,329.65,333.9,2.25,233.0
328.9,329.4,333.9,2.25,233.25
328.9,329.65,333.9,2.25,233.5
329.4,329.65,333.9,2.25,233.75
329.15,329.15,333.9,2.25,234.0
329.4,329.65,333.65,2.25,234.25
329.15,329.65,333.9,2.25,234.5
328.9,329.65,333.9,2.25,234.75
329.65,329.4,333.9,2.25,235.0
329.4,328.9,333.9,2.25,235.25
328.9,329.4,333.9,2.25,235.5
328.9,329.65,333.9,2.25,235.75
329.4,329.4,333.9,2.25,236.0
329.65,329.65,333.65,2.25,236.25
328.9,329.4,334.15,2.25,236.5
329.65,329.15,333.4,2.25,236.75
328.65,329.15,333.65,2.25,237.0
329.4,329.4,333.65,2.25,237.25
328.9,329.4,333.9,2.25,237.5
328.9,329.15,333.4,2.25,237.75
329.4,329.15,333.4,2.25,238.0
329.4,329.4,333.9,2.25,238.25
329.4,329.4,333.65,2.25,238.5
329.4,329.4,333.4,2.25,238.75
329.4,329.4,333.9,2.25,239.0
329.4,329.4,333.9,2.25,239.25
329.4,329.15,333.9,2.25,239.5
329.4,329.15,333.9,2.25,239.75
329.4,329.15,333.65,2.25,240.0
329.4,329.4,333.9,2.25,240.25
329.4,329.4,333.9,2.25,240.5
329.4,329.4,333.9,2.25,240.75
329.15,328.9,333.65,2.25,241.0
329.65,329.15,333.15,2.25,241.25
328.9,329.4,333.9,2.25,241.5
329.4,328.9,333.65,2.25,241.75
329.15,329.15,333.9,2.25,242.0
329.15,329.15,333.9,2.25,242.25
329.65,329.15,333.9,2.25,242.5
329.15,329.4,333.65,2.25,242.75
329.15,329.15,333.65,2.25,243.0
329.15,329.4,333.9,2.25,243.25
329.65,329.15,333.4,2.25,243.5
329.4,329.15,333.9,2.25,243.75
329.4,328.9,333.9,2.25,244.0
329.15,328.9,333.15,2.25,244.25
329.4,329.4,333.65,2.25,244.5
329.4,329.15,333.4,2.25,244.75
328.9,329.15,333.4,2.25,245.0
329.15,329.4,333.65,2.25,245.25
328.9,328.9,333.9,2.25,245.5
329.4,329.15,333.65,2.25,245.75
329.15,329.4,333.65,2.25,246.0
329.4,329.4,333.65,2.25,246.25
329.15,329.15,333.65,2.25,246.5
329.15,328.65,333.65,2.25,246.75
328.9,328.9,333.65,2.25,247.0
329.15,329.15,333.4,2.25,247.25
329.15,329.4,333.65,2.25,247.5
328.9,329.15,333.4,2.25,247.75
329.15,329.15,333.65,2.25,248.0
329.15,328.9,332.65,2.25,248.25
329.15,328.65,333.4,2.25,248.5
329.15,329.15,333.4,2.25,248.75
329.4,329.15,333.65,2.25,249.0
328.9,329.15,333.4,2.25,249.25
329.15,328.9,333.65,2.25,249.5
329.15,328.9,333.65,2.25,249.75
328.65,329.15,333.9,2.25,250.0
329.15,328.9,333.65,2.25,250.25
329.4,329.15,333.15,2.25,250.5
328.9,328.9,333.15,2.25,250.75
329.15,328.65,333.4,2.25,251.0
329.15,329.15,333.15,2.25,251.25
329.15,328.9,333.15,2.25,251.5
329.4,328.9,333.65,2.25,251.75
329.15,328.65,333.15,2.25,252.0
329.15,328.9,333.65,2.25,252.25
329.15,329.15,333.65,2.25,252.5
329.15,329.15,333.4,2.25,252.75
329.15,329.15,333.65,2.25,253.0
329.15,328.65,333.65,2.25,253.25
328.9,329.15,333.4,2.25,253.5
329.4,328.9,333.9,2.25,253.75
329.15,329.15,332.9,2.25,254.0
329.15,329.15,333.4,2.25,254.25
329.15,328.65,333.65,2.25,254.5
328.9,328.9,333.15,2.25,254.75
329.15,329.15,333.4,2.25,255.0
329.15,328.9,333.4,2.25,255.25
329.15,328.9,333.15,2.25,255.5
329.15,328.9,333.4,2.25,255.75
329.15,329.15,333.4,2.25,256.0
329.15,328.9,333.65,2.25,256.25
329.15,329.15,333.65,2.25,256.5
329.15,328.9,333.4,2.25,256.75
329.15,328.65,333.4,2.25,257.0
328.9,328.9,333.4,2.25,257.25
328.9,328.9,333.4,2.25,257.5
329.15,328.4,333.4,2.25,257.75
329.15,328.9,333.4,2.25,258.0
328.9,328.9,333.15,2.25,258.25
329.15,328.15,333.4,2.25,258.5
328.9,328.65,333.65,2.25,258.75
329.15,328.65,333.4,2.25,259.0
329.15,328.65,333.4,2.25,259.25
328.9,328.9,333.4,2.25,259.5
329.15,328.9,333.65,2.25,259.75
328.9,328.9,333.4,2.25,260.0
329.15,328.9,333.15,2.25,260.25
328.9,328.65,332.65,2.25,260.5
328.9,328.4,333.65,2.25,260.75
329.15,328.65,333.4,2.25,261.0
329.15,328.9,333.65,2.25,261.25
328.9,328.9,333.4,2.25,261.5
329.15,329.15,333.15,2.25,261.75
328.4,328.65,333.4,2.25,262.0
328.9,328.65,333.15,2.25,262.25
328.9,328.9,333.15,2.25,262.5
328.9,328.9,333.15,2.25,262.75
328.9,328.9,333.4,2.25,263.0
328.9,328.4,333.4,2.25,263.25
328.9,328.4,332.9,2.25,263.5
328.65,328.9,333.15,2.25,263.75
328.9,328.65,332.9,2.25,264.0
328.4,328.9,332.9,2.25,264.25
328.9,328.4,332.9,2.25,264.5
328.9,328.9,332.9,2.25,264.75
328.9,328.9,333.15,2.25,265.0
328.65,328.4,333.15,2.25,265.25
328.4,328.9,333.4,2.25,265.5
328.4,328.9,333.15,2.25,265.75
328.9,328.9,333.15,2.25,266.0
328.4,328.15,332.65,2.25,266.25
329.15,328.65,333.4,2.25,266.5
328.9,328.9,333.15,2.25,266.75
329.15,328.65,333.15,2.25,267.0
328.65,328.65,333.4,2.25,267.25
328.9,328.15,333.4,2.25,267.5
328.9,328.65,333.15,2.25,267.75
328.9,328.65,332.9,2.25,268.0
329.15,328.9,333.15,2.25,268.25
328.9,328.65,333.4,2.25,268.5
328.9,328.4,333.15,2.25,268.75
328.9,328.65,332.9,2.25,269.0
328.9,328.15,333.4,2.25,269.25
328.9,328.4,333.15,2.25,269.5
328.65,328.65,333.15,2.25,269.75
328.9,328.15,333.15,2.25,270.0
328.9,328.65,333.15,2.25,270.25
328.9,328.65,333.4,2.25,270.5
328.65,328.4,333.15,2.25,270.75
328.9,328.15,333.15,2.25,271.0
328.65,328.15,332.9,2.25,271.25
328.9,328.65,333.15,2.25,271.5
328.9,328.4,333.4,2.25,271.75
328.9,328.9,333.15,2.25,272.0
328.65,328.65,333.15,2.25,272.25
328.9,328.4,332.65,2.25,272.5
328.9,328.65,333.15,2.25,272.75
328.9,328.4,332.9,2.25,273.0
328.9,328.4,333.15,2.25,273.25
328.65,327.9,332.9,2.25,273.5
327.9,328.4,333.4,2.25,273.75
328.4,328.65,333.15,2.25,274.0
328.9,328.4,332.9,2.25,274.25
328.65,328.4,332.9,2.25,274.5
328.9,328.4,332.9,2.25,274.75
328.4,328.65,332.9,2.25,275.0
328.9,328.15,332.65,2.25,275.25
328.65,327.9,332.9,2.25,275.5
328.65,328.4,332.65,2.25,275.75
328.65,328.15,333.15,2.25,276.0
328.9,328.4,332.9,2.25,276.25
328.65,328.4,333.15,2.25,276.5
328.4,328.15,333.15,2.25,276.75
328.65,328.4,332.65,2.25,277.0
328.4,328.4,332.9,2.25,277.25
328.4,328.4,333.15,2.25,277.5
328.4,328.4,332.65,2.25,277.75
328.65,328.15,332.9,2.25,278.0
328.65,328.4,332.65,2.25,278.25
328.4,328.4,333.15,2.25,278.5
328.4,328.4,333.15,2.25,278.75
328.4,327.9,332.4,2.25,279.0
328.15,327.9,333.15,2.25,279.25
328.65,328.4,333.15,2.25,279.5
328.15,328.4,333.15,2.25,279.75
328.65,328.15,333.15,2.25,280.0
327.9,328.4,333.15,2.25,280.25
328.4,328.15,333.15,2.25,280.5
328.4,327.9,333.15,2.25,280.75
328.65,327.9,332.9,2.25,281.0
328.15,327.9,332.9,2.25,281.25
328.15,328.4,332.9,2.25,281.5
328.4,327.9,332.9,2.25,281.75
328.4,327.65,333.15,2.25,282.0
327.9,328.4,332.9,2.25,282.25
328.65,328.15,332.9,2.25,282.5
328.15,328.15,332.4,2.25,282.75
328.4,327.9,332.9,2.25,283.0
328.4,328.15,332.9,2.25,283.25
328.65,328.15,332.9,2.25,283.5
328.4,327.65,333.15,2.25,283.75
328.4,328.15,332.9,2.25,284.0
328.15,327.9,332.65,2.25,284.25
328.65,328.15,332.9,2.25,284.5
328.4,328.4,332.9,2.25,284.75
328.4,328.15,332.15,2.25,285.0
328.15,328.15,332.65,2.25,285.25
328.4,328.15,332.9,2.25,285.5
328.15,328.15,332.65,2.25,285.75
328.15,328.15,332.65,2.25,286.0
328.4,328.15,332.4,2.25,286.25
328.15,327.9,333.15,2.25,286.5
327.9,327.65,332.15,2.25,286.75
327.9,327.9,332.9,2.25,287.0
328.15,328.15,332.9,2.25,287.25
327.9,328.15,332.9,2.25,287.5
328.15,327.9,332.9,2.25,287.75
328.15,328.15,332.9,2.25,288.0
327.9,328.15,332.4,2.25,288.25
328.4,327.9,332.4,2.25,288.5
328.65,328.15,332.65,2.25,288.75
328.15,327.4,332.65,2.25,289.0
328.15,327.65,332.9,2.25,289.25
327.9,327.65,332.9,2.25,289.5
328.15,327.9,332.4,2.25,289.75
328.15,328.15,332.65,2.25,290.0
327.65,327.9,332.65,2.25,290.25
327.9,327.9,332.65,2.25,290.5
327.65,328.15,332.4,2.25,290.75
328.15,328.15,332.9,2.25,291.0
328.4,327.65,332.65,2.25,291.25
328.15,327.65,332.9,2.25,291.5
327.4,327.65,332.15,2.25,291.75
327.65,327.4,332.65,2.25,292.0
327.9,327.4,332.65,2.25,292.25
328.15,328.15,332.9,2.25,292.5
328.15,327.9,332.4,2.25,292.75
328.15,327.65,332.4,2.25,293.0
327.9,327.65,332.15,2.25,293.25
328.15,327.9,332.65,2.25,293.5
328.15,327.9,332.65,2.25,293.75
327.65,328.15,332.65,2.25,294.0
328.15,327.9,332.4,2.25,294.25
327.9,327.65,332.65,2.25,294.5
327.9,327.65,332.65,2.25,294.75
328.15,327.4,332.65,2.25,295.0
327.65,327.4,332.65,2.25,295.25
327.9,327.65,332.65,2.25,295.5
327.9,327.4,332.9,2.25,295.75
327.9,327.65,332.65,2.25,296.0
327.9,327.65,332.4,2.25,296.25
327.9,327.9,332.9,2.25,296.5
327.65,327.9,332.4,2.25,296.75
327.9,327.65,332.15,2.25,297.0
327.9,327.4,332.15,2.25,297.25
327.4,327.65,332.15,2.25,297.5
327.65,327.65,332.15,2.25,297.75
327.4,327.65,332.15,2.25,298.0
327.65,327.65,332.4,2.25,298.25
327.9,327.9,332.65,2.25,298.5
327.9,327.65,332.4,2.25,298.75
327.4,327.65,331.9,2.25,299.0
327.65,327.65,332.4,2.25,299.25
327.9,327.65,332.4,2.25,299.5
328.15,327.9,331.9,2.25,299.75
327.65,327.65,332.4,2.25,300.0
327.65,327.65,332.4,2.25,300.25
327.9,327.65,332.4,2.25,300.5
327.9,328.15,332.65,2.25,300.75
327.65,327.65,332.4,2.25,301.0
327.65,327.4,332.15,2.25,301.25
327.65,327.65,332.4,2.25,301.5
326.9,327.65,332.4,2.25,301.75
327.65,327.15,332.4,2.25,302.0
327.65,327.4,332.4,2.25,302.25
327.65,327.65,332.15,2.25,302.5
327.65,327.4,332.4,2.25,302.75
327.9,327.15,332.4,2.25,303.0
327.65,327.4,332.15,2.25,303.25
327.65,327.4,332.4,2.25,303.5
327.65,327.65,332.15,2.25,303.75
327.65,327.4,332.15,2.25,304.0
327.9,327.65,331.9,2.25,304.25
327.65,327.15,332.4,2.25,304.5
327.65,327.4,332.15,2.25,304.75
327.65,327.9,332.65,2.25,305.0
327.65,327.4,332.4,2.25,305.25
327.65,327.15,332.15,2.25,305.5
327.65,327.4,331.9,2.25,305.75
327.15,327.4,331.9,2.25,306.0
327.65,327.4,332.4,2.25,306.25
327.15,327.4,331.65,2.25,306.5
327.65,327.65,332.15,2.25,306.75
326.9,327.4,332.15,2.25,307.0
327.65,327.15,331.65,2.25,307.25
327.65,327.15,332.15,2.25,307.5
326.9,327.4,331.9,2.25,307.75
327.15,327.4,332.15,2.25,308.0
327.4,327.4,332.15,2.25,308.25
327.65,327.15,331.65,2.25,308.5
327.4,327.4,331.65,2.25,308.75
327.4,327.4,331.9,2.25,309.0
327.4,327.4,332.15,2.25,309.25
327.4,327.15,331.9,2.25,309.5
327.4,327.65,331.9,2.25,309.75
327.4,327.15,332.15,2.25,310.0
327.4,326.9,332.15,2.25,310.25
327.4,327.4,331.65,2.25,310.5
327.4,327.4,332.15,2.25,310.75
327.15,327.15,332.15,2.25,311.0
327.65,327.15,332.15,2.25,311.25
327.4,327.15,331.9,2.25,311.5
327.65,327.4,332.15,2.25,311.75
327.65,327.15,331.65,2.25,312.0
327.4,327.65,331.9,2.25,312.25
326.9,327.15,332.15,2.25,312.5
327.4,326.65,331.9,2.25,312.75
327.4,327.4,332.15,2.25,313.0
327.4,327.4,331.9,2.25,313.25
326.9,327.4,332.15,2.25,313.5
326.9,327.4,332.15,2.25,313.75
326.9,327.15,331.65,2.25,314.0
327.15,327.4,331.65,2.25,314.25
327.15,326.9,331.4,2.25,314.5
326.9,327.15,331.4,2.25,314.75
327.4,327.15,331.4,2.25,315.0
326.9,326.9,331.9,2.25,315.25
327.15,327.15,331.9,2.25,315.5
327.4,327.15,331.9,2.25,315.75
327.4,327.15,331.4,2.25,316.0
327.15,327.15,331.9,2.25,316.25
327.4,326.9,331.9,2.25,316.5
326.65,327.15,331.65,2.25,316.75
327.4,326.9,331.65,2.25,317.0
327.15,326.65,331.65,2.25,317.25
327.15,326.65,331.9,2.25,317.5
326.9,327.15,331.65,2.25,317.75
326.9,327.15,331.65,2.25,318.0
326.9,327.15,331.9,2.25,318.25
327.4,327.15,331.65,2.25,318.5
326.9,327.15,331.65,2.25,318.75
326.9,327.15,331.65,2.25,319.0
327.15,326.9,331.65,2.25,319.25
326.9,327.15,331.65,2.25,319.5
326.65,327.15,331.4,2.25,319.75
326.65,326.65,331.4,2.25,320.0
327.15,326.65,331.65,2.25,320.25
327.15,327.15,331.4,2.25,320.5
327.15,327.15,331.4,2.25,320.75
327.15,326.65,331.9,2.25,321.0
326.9,327.15,331.65,2.25,321.25
327.15,326.65,331.4,2.25,321.5
326.65,326.9,331.4,2.25,321.75
326.9,326.9,331.4,2.25,322.0
326.9,326.9,331.15,2.25,322.25
327.15,327.15,331.65,2.25,322.5
327.15,327.15,331.9,2.25,322.75
326.65,327.15,331.65,2.25,323.0
327.15,326.4,331.9,2.25,323.25
326.9,326.15,331.65,2.25,323.5
327.15,326.65,331.4,2.25,323.75
326.65,326.65,331.65,2.25,324.0
326.65,326.65,330.9,2.25,324.25
326.9,326.4,331.9,2.25,324.5
326.9,326.9,331.4,2.25,324.75
326.9,326.65,331.65,2.25,325.0
326.9,326.65,331.4,2.25,325.25
326.9,326.65,331.9,2.25,325.5
326.9,326.9,331.65,2.25,325.75
327.15,326.65,331.4,2.25,326.0
326.9,326.9,331.65,2.25,326.25
326.9,326.9,331.15,2.25,326.5
326.4,326.9,331.4,2.25,326.75
326.9,326.9,331.4,2.25,327.0
327.15,326.9,331.15,2.25,327.25
326.9,326.4,330.9,2.25,327.5
326.9,327.15,331.65,2.25,327.75
326.9,326.9,331.65,2.25,328.0
326.4,327.15,331.9,2.25,328.25
326.4,326.4,331.65,2.25,328.5
326.65,326.9,331.65,2.25,328.75
326.65,326.65,331.65,2.25,329.0
327.15,326.9,331.15,2.25,329.25
326.65,326.4,331.4,2.25,329.5
326.4,326.65,331.15,2.25,329.75
326.9,326.4,331.4,2.25,330.0
326.9,326.65,331.4,2.25,330.25
326.4,326.4,331.15,2.25,330.5
326.4,326.4,331.65,2.25,330.75
326.65,326.4,331.15,2.25,331.0
326.4,326.4,331.65,2.25,331.25
326.4,326.65,331.4,2.25,331.5
326.9,326.15,331.15,2.25,331.75
326.4,326.65,330.9,2.25,332.0
326.4,326.9,331.65,2.25,332.25
326.65,326.4,331.4,2.25,332.5
326.9,326.15,331.4,2.25,332.75
326.9,326.65,331.65,2.25,333.0
326.65,326.9,330.9,2.25,333.25
326.9,326.65,331.4,2.25,333.5
326.9,326.65,331.4,2.25,333.75
326.4,326.4,331.15,2.25,334.0
326.4,326.65,330.9,2.25,334.25
326.65,326.65,330.9,2.25,334.5
326.65,326.65,330.9,2.25,334.75
326.9,326.4,330.9,2.25,335.0
326.9,326.65,331.15,2.25,335.25
326.9,326.15,331.15,2.25,335.5
326.9,326.65,331.4,2.25,335.75
326.65,326.65,331.4,2.25,336.0
326.65,326.15,331.4,2.25,336.25
326.65,326.65,331.15,2.25,336.5
326.65,326.65,330.9,2.25,336.75
326.65,326.4,331.15,2.25,337.0
326.65,326.4,331.15,2.25,337.25
326.65,326.65,331.4,2.25,337.5
326.65,326.15,330.9,2.25,337.75
326.9,326.9,331.15,2.25,338.0
326.4,326.4,330.9,2.25,338.25
326.65,325.9,330.9,2.25,338.5
326.65,326.65,331.4,2.25,338.75
326.15,326.4,331.4,2.25,339.0
326.65,326.4,330.9,2.25,339.25
326.65,326.4,331.15,2.25,339.5
326.65,326.65,331.15,2.25,339.75
326.15,326.65,331.4,2.25,340.0
326.4,326.15,331.15,2.25,340.25
326.65,326.4,331.4,2.25,340.5
326.4,326.4,330.9,2.25,340.75
326.65,326.4,331.4,2.25,341.0
326.4,326.4,330.65,2.25,341.25
326.65,326.65,330.9,2.25,341.5
326.4,326.4,330.65,2.25,341.75
326.4,326.4,330.9,2.25,342.0
326.65,326.65,330.65,2.25,342.25
326.4,326.4,330.4,2.25,342.5
326.15,325.9,331.15,2.25,342.75
326.4,326.4,331.4,2.25,343.0
326.4,326.4,330.9,2.25,343.25
326.4,325.65,330.65,2.25,343.5
326.9,326.4,331.15,2.25,343.75
326.4,326.4,330.9,2.25,344.0
327.15,326.4,330.9,2.25,344.25
326.4,325.9,330.9,2.25,344.5
326.4,326.4,330.9,2.25,344.75
326.65,326.4,330.9,2.25,345.0
326.4,326.15,330.9,2.25,345.25
326.15,325.9,330.9,2.25,345.5
326.4,326.15,330.65,2.25,345.75
326.15,325.9,330.9,2.25,346.0
326.65,326.4,331.15,2.25,346.25
326.65,326.15,331.15,2.25,346.5
326.4,326.4,330.9,2.25,346.75
326.65,326.4,331.4,2.25,347.0
326.65,326.4,331.15,2.25,347.25
326.15,326.4,330.65,2.25,347.5
326.4,326.4,330.9,2.25,347.75
